acc,accuracy,average_response_time,avg_rt,background,bidi,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,coordinates,count_end,count_experiment,count_osweb,count_prestudy,count_prestudy_isi,count_prestudy_sequence,count_prestudy_stimpres,count_start,count_study,count_study_coroutines,count_study_isi,count_study_logger,count_study_response,count_study_sequence,count_study_start,count_study_stimpres,count_test,count_test_coroutines,count_test_isi,count_test_logger,count_test_response,count_test_sequence,count_test_start,count_test_stimpres,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,fampict,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_start,response_study_start,response_test_start,response_time,response_time_start,response_time_study_start,response_time_test_start,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stim,subject_nr,subject_parity,system_os,time_prestudy,time_prestudy_isi,time_prestudy_stimpres,time_start,time_study,time_study_isi,time_study_logger,time_study_response,time_study_start,time_study_stimpres,time_test,time_test_isi,time_test_logger,time_test_response,time_test_start,time_test_stimpres,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,10,10,10,10,10,0,10,0,,,,,,0,,26-02-22,26-02-22,14:03:18,Sat Mar 26 2022 14:03:18 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1209,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,33034,4561,33034,,2,legacy,680,1280,24,720,24,0,0,1280,1648299841132,1024,2,48000,-16,experiment,p5sarrcol1.png,1,odd,Win32,184,116588,113582,184,184,221441,222950,216445,118116,216444,184,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,11,11,11,11,11,0,11,0,,,,,,0,,26-02-22,26-02-22,14:03:18,Sat Mar 26 2022 14:03:18 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1209,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,33034,4561,33034,,2,legacy,680,1280,24,720,24,0,0,1280,1648299841132,1024,2,48000,-16,experiment,p8sarr2.png,1,odd,Win32,184,116588,113582,184,184,227960,229468,222960,118116,222960,184,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,12,12,12,12,12,0,12,0,,,,,,0,,26-02-22,26-02-22,14:03:18,Sat Mar 26 2022 14:03:18 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1209,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,33034,4561,33034,,2,legacy,680,1280,24,720,24,0,0,1280,1648299841132,1024,2,48000,-16,experiment,p5sarrshacol2.png,1,odd,Win32,184,116588,113582,184,184,234480,235987,229481,118116,229481,184,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,13,13,13,13,13,0,13,0,,,,,,0,,26-02-22,26-02-22,14:03:18,Sat Mar 26 2022 14:03:18 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1209,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,33034,4561,33034,,2,legacy,680,1280,24,720,24,0,0,1280,1648299841132,1024,2,48000,-16,experiment,p8sarr1.png,1,odd,Win32,184,116588,113582,184,184,240997,242505,236000,118116,236000,184,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,14,14,14,14,14,0,14,0,,,,,,0,,26-02-22,26-02-22,14:03:18,Sat Mar 26 2022 14:03:18 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1209,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,33034,4561,33034,,2,legacy,680,1280,24,720,24,0,0,1280,1648299841132,1024,2,48000,-16,experiment,p3sarrcol1.png,1,odd,Win32,184,116588,113582,184,184,247519,249023,242518,118116,242518,184,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,15,15,15,15,15,0,15,0,,,,,,0,,26-02-22,26-02-22,14:03:18,Sat Mar 26 2022 14:03:18 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1209,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,33034,4561,33034,,2,legacy,680,1280,24,720,24,0,0,1280,1648299841132,1024,2,48000,-16,experiment,prototype1.png,1,odd,Win32,184,116588,113582,184,184,254036,255542,249035,118116,249035,184,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,16,16,16,16,16,0,16,0,,,,,,0,,26-02-22,26-02-22,14:03:18,Sat Mar 26 2022 14:03:18 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1209,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,33034,4561,33034,,2,legacy,680,1280,24,720,24,0,0,1280,1648299841132,1024,2,48000,-16,experiment,p2sarr2.png,1,odd,Win32,184,116588,113582,184,184,260577,262105,255579,118116,255579,184,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,17,17,17,17,17,0,17,0,,,,,,0,,26-02-22,26-02-22,14:03:18,Sat Mar 26 2022 14:03:18 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1209,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,33034,4561,33034,,2,legacy,680,1280,24,720,24,0,0,1280,1648299841132,1024,2,48000,-16,experiment,p3sarrsha2.png,1,odd,Win32,184,116588,113582,184,184,267122,268629,262116,118116,262116,184,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,18,18,18,18,18,0,18,0,,,,,,0,,26-02-22,26-02-22,14:03:18,Sat Mar 26 2022 14:03:18 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1209,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,33034,4561,33034,,2,legacy,680,1280,24,720,24,0,0,1280,1648299841132,1024,2,48000,-16,experiment,prototype4.png,1,odd,Win32,184,116588,113582,184,184,273641,275147,268638,118116,268638,184,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,19,19,19,19,19,0,19,0,,,,,,0,,26-02-22,26-02-22,14:03:18,Sat Mar 26 2022 14:03:18 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1209,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,33034,4561,33034,,2,legacy,680,1280,24,720,24,0,0,1280,1648299841132,1024,2,48000,-16,experiment,p3sarrsha1.png,1,odd,Win32,184,116588,113582,184,184,280159,281666,275157,118116,275157,184,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,20,20,20,20,20,0,20,0,,,,,,0,,26-02-22,26-02-22,14:03:18,Sat Mar 26 2022 14:03:18 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1209,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,33034,4561,33034,,2,legacy,680,1280,24,720,24,0,0,1280,1648299841132,1024,2,48000,-16,experiment,prototype2.png,1,odd,Win32,184,116588,113582,184,184,286679,288184,281683,118116,281683,184,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,21,21,21,21,21,0,21,0,,,,,,0,,26-02-22,26-02-22,14:03:18,Sat Mar 26 2022 14:03:18 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1209,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,33034,4561,33034,,2,legacy,680,1280,24,720,24,0,0,1280,1648299841132,1024,2,48000,-16,experiment,p4sarrcol2.png,1,odd,Win32,184,116588,113582,184,184,293219,294736,288217,118116,288217,184,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,22,22,22,22,22,0,22,0,,,,,,0,,26-02-22,26-02-22,14:03:18,Sat Mar 26 2022 14:03:18 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1209,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,33034,4561,33034,,2,legacy,680,1280,24,720,24,0,0,1280,1648299841132,1024,2,48000,-16,experiment,p5sarrshacol1.png,1,odd,Win32,184,116588,113582,184,184,299747,301254,294750,118116,294750,184,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,23,23,23,23,23,0,23,0,,,,,,0,,26-02-22,26-02-22,14:03:18,Sat Mar 26 2022 14:03:18 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1209,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,33034,4561,33034,,2,legacy,680,1280,24,720,24,0,0,1280,1648299841132,1024,2,48000,-16,experiment,prototype2.png,1,odd,Win32,184,116588,113582,184,184,306267,307773,301265,118116,301265,184,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,24,24,24,24,24,0,24,0,,,,,,0,,26-02-22,26-02-22,14:03:18,Sat Mar 26 2022 14:03:18 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1209,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,33034,4561,33034,,2,legacy,680,1280,24,720,24,0,0,1280,1648299841132,1024,2,48000,-16,experiment,p4sarrsha2.png,1,odd,Win32,184,116588,113582,184,184,312783,314291,307784,118116,307784,184,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,25,25,25,25,25,0,25,0,,,,,,0,,26-02-22,26-02-22,14:03:18,Sat Mar 26 2022 14:03:18 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1209,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,33034,4561,33034,,2,legacy,680,1280,24,720,24,0,0,1280,1648299841132,1024,2,48000,-16,experiment,p9sarr1.png,1,odd,Win32,184,116588,113582,184,184,319303,320810,314305,118116,314305,184,,,,,,visual_patterns,0,0,0,yes,1366
undefined,undefined,undefined,undefined,white,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36",xpyriment,legacy,legacy,0,uniform,0,0,0,0,24,24,24,0,0,26,26,26,26,26,0,26,0,,,,,,0,,26-02-22,26-02-22,14:03:18,Sat Mar 26 2022 14:03:18 GMT+0100 (közép-európai téli idő),The main experiment item,yes,0,0,C:/Users/rrics/Documents/!!ResearchBMECOGSCI/gnet,0,0,0,prototype2.png,no,mono,no,18,no,black,no,no,768,1209,3.5.6,legacy,xpyriment,osweb,1.3.13,0,space,space,space,,33034,4561,33034,,2,legacy,680,1280,24,720,24,0,0,1280,1648299841132,1024,2,48000,-16,experiment,prototype1.png,1,odd,Win32,184,116588,113582,184,184,325844,327345,320841,118116,320841,184,,,,,,visual_patterns,0,0,0,yes,1366
